Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60690118;03/10/2006;02:40 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01231345325738, -87.93101372592187];1500 W MITCHELL ST
60690127;03/10/2006;03:37 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.012374148088995, -87.92278364808901];900 W HISTORIC MITCHELL ST
60680115;03/09/2006;04:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02628850447301, -87.91471294463038];319 W VIRGINIA ST
60680151;03/09/2006;07:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01550854954124, -87.9183829989904];1520 S 6TH ST
60670054;03/08/2006;11:35 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.019667, -87.93801444460172];1118 S 20TH ST
60670088;03/08/2006;03:50 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02429197134226, -87.92418091664672];1016 W PIERCE ST
60650026;03/06/2006;07:52 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00472428853194, -87.92909783680729];1350 W GRANT ST
60650105;03/06/2006;03:25 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00849632361937, -87.92819552842076];1978 S 13TH ST
60630080;03/04/2006;12:52 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02831047013695, -87.91172417485141];133 W OREGON ST
60630092;03/04/2006;02:22 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02534447879261, -87.920262];714 W BRUCE ST
60630093;03/04/2006;02:59 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00912828282071, -87.93673954097154];1949 S 19TH ST
60630095;03/04/2006;03:10 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00277686387812, -87.9212385];801 W LINCOLN AV
60620075;03/03/2006;12:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00903826172887, -87.92321053664372];920 W WINDLAKE AV
60620126;03/03/2006;04:33 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00446538517841, -87.92851063272775];1300 W WINDLAKE AV
60620143;03/03/2006;06:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01345638190318, -87.92684449177703];1630 S 12TH ST
60610012;03/02/2006;02:10 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02831047013695, -87.91172417485141];133 W OREGON ST #108
60610111;03/02/2006;03:54 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01807952986305, -87.92473066763806];1022 W MADISON ST
60600082;03/01/2006;02:04 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00798429808415, -87.93316549899039];2010 S 16TH ST
60600098;03/01/2006;03:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01233251154119, -87.9183132485429];546 W HISTORIC MITCHELL ST
60900060;03/31/2006;11:06 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.99154599325103, -87.9920660630544];2500 W KINNICKINNIC RIVER PK
60880017;03/29/2006;07:24 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.9903453141843, -87.948063093341];3006 S 27TH ST
60860023;03/27/2006;07:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.973087325581254, -87.94389832638933];2304 W VAN BECK AV
60830088;03/24/2006;12:55 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.97609766472388, -87.93276904818492];3761 S 15TH PL
60820060;03/23/2006;10:54 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.970275555369625, -87.94834545946208];4100 S 27TH ST
60820124;03/23/2006;04:23 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.99136102219545, -87.93841199425329];2906 S 20TH ST
60780086;03/19/2006;03:16 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.94693686652417, -87.91358970373354];200 W GRANGE AV
60770080;03/18/2006;11:31 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.94186166472389, -87.92944449841346];5652 S 13TH ST
60770116;03/18/2006;05:13 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
60760033;03/17/2006;07:03 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.97721291035259, -87.91676596292358];3702 S 5TH ST
60740048;03/15/2006;10:05 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.96205800000001, -87.90343592627985];4528 S ADAMS AV
60740060;03/15/2006;10:59 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98849455395598, -87.9459242216227];2501 W OKLAHOMA AV
60720074;03/13/2006;10:51 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.92520249379625, -87.93143163918865];1400 W ZELLMAN CT
60720178;03/13/2006;06:48 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00096567055226, -87.93559108814686];2407 S 18TH ST
60730005;03/13/2006;11:13 PM;2.0;THEFT FROM BUILDING;;;[42.95243772300768, -87.92927248889244];5050 S 13TH ST
60710036;03/12/2006;07:57 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.92520249379625, -87.93143163918865];1400 W ZELLMAN CT
60710038;03/12/2006;08:02 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.928111878356134, -87.93040502480846];6401 S 13TH ST
60700086;03/11/2006;10:50 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.93318845517774, -87.91968103508366];6160 S 6TH ST #58
60700152;03/11/2006;05:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
60690116;03/10/2006;02:31 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.981553922299774, -87.9445541513295];3470 S 24TH ST
60690137;03/10/2006;04:29 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.94905299999999, -87.90987107487398];5253 S HOWELL AV
60680165;03/09/2006;09:50 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.9805979686364, -87.9349764884588];3518 S 17TH ST
